activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
TA33151,T3316,Renewal,SEC:BET:S15_S16:WB,SEC:BET:S15_S16:WB,1,2027-01-25,,1
TA33152,T3316,Renewal,SEC:ALP:S06_S07:WB,SEC:ALP:S06_S07:WB,2,2027-01-25,,2
TA33161,T3317,Construction,SEC:ALP:S06_S07:EB,SEC:ALP:S06_S07:EB,2,2027-01-04,,2
TA33162,T3317,Construction,SEC:BET:S17_S18:EB,SEC:BET:S17_S18:EB,3,2027-01-04,,3
TA33171,T3318,Renewal,SEC:BET:S17_S18:EB,SEC:BET:S17_S18:EB,3,2027-01-11,,3
TA33172,T3318,Renewal,SEC:ALP:S01_S02:EB,SEC:ALP:S01_S02:EB,1,2027-01-11,,1
TA33181,T3319,Construction,SEC:ALP:S01_S02:WB,SEC:ALP:S01_S02:WB,1,2027-01-18,,1
TA33182,T3319,Construction,SEC:BET:S12_S13:WB,SEC:BET:S12_S13:WB,2,2027-01-18,,2
TA33191,T3320,Renewal,SEC:BET:S12_S13:WB,SEC:BET:S12_S13:WB,2,2027-01-25,,2
TA33192,T3320,Renewal,SEC:ALP:S03_S04:WB,SEC:ALP:S03_S04:WB,3,2027-01-25,,3
TA33201,T3321,Construction,SEC:ALP:S03_S04:EB,SEC:ALP:S03_S04:EB,3,2027-01-04,,3
TA33202,T3321,Construction,SEC:BET:S14_H01:EB,SEC:BET:S14_H01:EB,1,2027-01-04,,1
TA33211,T3322,Renewal,SEC:BET:S14_H01:EB,SEC:BET:S14_H01:EB,1,2027-01-11,,1
TA33212,T3322,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H01_H02:EB,2,2027-01-11,,2
TA33221,T3323,Construction,SEC:ALP:H01_H02:WB,SEC:ALP:H01_H02:WB,2,2027-01-18,,2
TA33222,T3323,Construction,SEC:BET:H02_S15:WB,SEC:BET:H02_S15:WB,3,2027-01-18,,3
TA33231,T3324,Renewal,SEC:BET:H02_S15:WB,SEC:BET:H02_S15:WB,3,2027-01-25,,3
TA33232,T3324,Renewal,SEC:ALP:S05_S06:WB,SEC:ALP:S05_S06:WB,1,2027-01-25,,1
TA33241,T3325,Construction,SEC:ALP:S05_S06:EB,SEC:ALP:S05_S06:EB,1,2027-01-04,,1
TA33242,T3325,Construction,SEC:BET:S16_S17:EB,SEC:BET:S16_S17:EB,2,2027-01-04,,2
TA33251,T3326,Renewal,SEC:BET:S16_S17:EB,SEC:BET:S16_S17:EB,2,2027-01-11,,2
TA33252,T3326,Renewal,SEC:ALP:S07_S08:EB,SEC:ALP:S07_S08:EB,3,2027-01-11,,3
TA33261,T3327,Construction,SEC:ALP:S07_S08:WB,SEC:ALP:S07_S08:WB,3,2027-01-18,,3
TA33262,T3327,Construction,SEC:BET:S11_S12:WB,SEC:BET:S11_S12:WB,1,2027-01-18,,1
TA33271,T3328,Renewal,SEC:BET:S11_S12:WB,SEC:BET:S11_S12:WB,1,2027-01-25,,1
TA33272,T3328,Renewal,SEC:ALP:S02_S03:WB,SEC:ALP:S02_S03:WB,2,2027-01-25,,2
TA33281,T3329,Construction,SEC:ALP:S02_S03:EB,SEC:ALP:S02_S03:EB,2,2027-01-04,,2
TA33282,T3329,Construction,SEC:BET:S13_S14:EB,SEC:BET:S13_S14:EB,3,2027-01-04,,3
TA33291,T3330,Renewal,SEC:BET:S13_S14:EB,SEC:BET:S13_S14:EB,3,2027-01-11,,3
TA33292,T3330,Renewal,SEC:ALP:S04_H01:EB,SEC:ALP:S04_H01:EB,1,2027-01-11,,1
