activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
TA15122,T1513,Renewal,SEC:BET:S11_S12:EB,SEC:BET:S13_S14:EB,3,2027-02-01,,2
TA15123,T1513,Renewal,SEC:ALP:S03_S04:WB,SEC:ALP:S04_H01:WB,4,2027-02-01,TA15121,3
TA15131,T1514,Construction,SEC:BET:S15_S16:EB,SEC:BET:S16_S17:EB,3,2027-02-08,,2
TA15132,T1514,Construction,SEC:ALP:S02_S03:WB,SEC:ALP:S04_H01:WB,4,2027-02-08,,3
TA15133,T1514,Construction,SEC:BET:S14_H01:WB,SEC:BET:H01_H02:WB,2,2027-02-08,,1
TA15141,T1515,Renewal,SEC:ALP:S01_S02:WB,SEC:ALP:S02_S03:WB,4,2027-02-15,,3
TA15142,T1515,Renewal,SEC:BET:S13_S14:WB,SEC:BET:H01_H02:WB,2,2027-02-15,,1
TA15143,T1515,Renewal,SEC:ALP:H01_H02:EB,SEC:ALP:H02_S05:EB,3,2027-02-15,,2
TA15151,T1516,Construction,SEC:BET:S12_S13:WB,SEC:BET:S13_S14:WB,2,2027-02-22,,1
TA15152,T1516,Construction,SEC:ALP:S04_H01:EB,SEC:ALP:H02_S05:EB,3,2027-02-22,,2
TA15153,T1516,Construction,SEC:BET:H02_S15:EB,SEC:BET:S15_S16:EB,4,2027-02-22,TA15151,3
TA15161,T1517,Renewal,SEC:ALP:S03_S04:EB,SEC:ALP:S04_H01:EB,3,2027-01-04,,2
TA15162,T1517,Renewal,SEC:BET:H01_H02:EB,SEC:BET:S15_S16:EB,4,2027-01-04,,3
TA15163,T1517,Renewal,SEC:ALP:S05_S06:WB,SEC:ALP:S06_S07:WB,2,2027-01-04,,1
TA15171,T1518,Construction,SEC:BET:S14_H01:EB,SEC:BET:H01_H02:EB,4,2027-01-11,,3
TA15172,T1518,Construction,SEC:ALP:H02_S05:WB,SEC:ALP:S06_S07:WB,2,2027-01-11,,1
TA15173,T1518,Construction,SEC:BET:S11_S12:WB,SEC:BET:S12_S13:WB,3,2027-01-11,,2
